Date,Arriving by date,Type,Confirmation code,Booking date,Start date,End date,Nights,Guest,Listing,Details,Reference code,Currency,Amount,Paid out,Service fee,Fast pay fee,Cleaning fee,Gross earnings,Occupancy taxes,Earnings year
10/07/2023,,Reservation,HMTWFW5TBZ,10/05/2023,10/05/2023,10/11/2023,6,Guest 390,Luxury City Center - High-rise | 1BR Apt,,,USD,439.41,,13.59,,35.00,453.00,0.00,2023
09/25/2023,09/25/2023,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 8483872130,USD,,1256.34,,,,,,
09/25/2023,,Reservation,HM4DZD3WY4,09/21/2023,09/22/2023,09/26/2023,4,Guest 391,Top Floor Ocean View | 1BR Apt,,,USD,261.90,,8.10,,30.00,270.00,0.00,2023
09/25/2023,,Reservation,HMBE2CHFSA,08/21/2023,09/23/2023,10/01/2023,8,Guest 344,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,994.44,,30.76,,50.00,1025.20,0.00,2023
09/22/2023,09/22/2023,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 8718202739,USD,,1036.72,,,,,,
09/22/2023,,Reservation,HMSZCMRQJF,09/16/2023,09/16/2023,09/24/2023,8,Guest 392,Modern City Getaway | Spacious 1BR Apt,,,USD,192.82,,5.96,,0.00,198.78,0.00,2023
09/22/2023,,Reservation,HMF9S8RT4Q,09/17/2023,09/17/2023,09/20/2023,3,Guest 393,Top Floor Ocean View | 1BR Apt,,,USD,186.24,,5.76,,30.00,192.00,0.00,2023
09/22/2023,,Reservation,HMSNQEZ5CK,09/18/2023,09/18/2023,09/20/2023,2,Guest 394,Luxury City Center - High-rise | 1BR Apt,,,USD,160.05,,4.95,,35.00,165.00,0.00,2023
09/22/2023,,Reservation,HM389SAQ8T,09/19/2023,09/20/2023,09/25/2023,5,Guest 060,Luxury City Center - High-rise | 1BR Apt,,,USD,363.75,,11.25,,35.00,375.00,0.00,2023
09/22/2023,,Reservation,HMZQJM8TTC,09/20/2023,09/20/2023,09/22/2023,2,Guest 393,Top Floor Ocean View | 1BR Apt,,,USD,133.86,,4.14,,30.00,138.00,0.00,2023
09/18/2023,09/18/2023,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 9501471628,USD,,1163.07,,,,,,
09/18/2023,,Reservation,HMN3KYZ5YD,08/30/2023,09/16/2023,09/25/2023,9,Guest 395,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,624.72,,19.32,,35.00,644.04,0.00,2023
09/18/2023,,Reservation,HMFFMW55K9,08/07/2023,09/16/2023,09/18/2023,2,Guest 396,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,294.88,,9.12,,40.00,304.00,0.00,2023
09/18/2023,,Reservation,HMSZCMRQJF,09/16/2023,09/16/2023,09/24/2023,8,Guest 392,Modern City Getaway | Spacious 1BR Apt,,,USD,243.47,,7.53,,35.00,251.00,0.00,2023
09/14/2023,09/14/2023,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 3690867361,USD,,1010.74,,,,,,
09/14/2023,,Reservation,HMWPCYBB4J,07/29/2023,09/12/2023,09/16/2023,4,Guest 397,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,676.09,,20.91,,50.00,697.00,0.00,2023
09/14/2023,,Reservation,HM3QKQZBJK,09/10/2023,09/12/2023,09/17/2023,5,Guest 398,Luxury City Center - High-rise | 1BR Apt,,,USD,334.65,,10.35,,35.00,345.00,0.00,2023
09/11/2023,09/12/2023,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 2608147041,USD,,1022.11,,,,,,
09/11/2023,,Reservation,HM3C2KMRDK,05/20/2023,05/20/2023,06/10/2023,21,Guest 399,Luxury City Center - High-rise | 1BR Apt,,,USD,192.76,,5.96,,4.57,198.72,0.00,2023
09/11/2023,,Reservation,HMEERTW2SH,05/30/2023,05/30/2023,06/02/2023,3,Guest 400,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,249.29,,7.71,,35.00,257.00,0.00,2023
09/11/2023,,Reservation,HMN4BYJX3N,05/31/2023,06/01/2023,06/05/2023,4,Guest 401,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,580.06,,17.94,,50.00,598.00,0.00,2023
09/10/2023,09/11/2023,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 3872929586,USD,,1366.73,,,,,,
09/10/2023,,Reservation,HMB8D98QDF,08/30/2023,09/05/2023,09/08/2023,3,Guest 402,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,237.65,,7.35,,35.00,245.00,0.00,2023
09/10/2023,,Reservation,HM3JWSQNC4,09/05/2023,09/05/2023,09/08/2023,3,Guest 403,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,321.07,,9.93,,50.00,331.00,0.00,2023
09/10/2023,,Reservation,HM5E8JMH8W,09/06/2023,09/06/2023,09/08/2023,2,Guest 404,Modern City Getaway | Spacious 1BR Apt,,,USD,130.95,,4.05,,35.00,135.00,0.00,2023
09/10/2023,,Reservation,HMY54WAWNB,08/03/2023,09/08/2023,09/11/2023,3,Guest 405,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,454.93,,14.07,,50.00,469.00,0.00,2023
09/10/2023,,Reservation,HMR353Y2HX,09/06/2023,09/08/2023,09/11/2023,3,Guest 406,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,222.13,,6.87,,35.00,229.00,0.00,2023
09/02/2023,09/04/2023,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 8065715583,USD,,1437.54,,,,,,
09/02/2023,,Reservation,HM5SK2CAAS,08/21/2023,08/31/2023,09/06/2023,6,Guest 407,Modern City Getaway | Spacious 1BR Apt,,,USD,407.40,,12.60,,35.00,420.00,0.00,2023
09/02/2023,,Reservation,HMEHZWJK5A,06/15/2023,08/31/2023,09/05/2023,5,Guest 408,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,792.49,,24.51,,50.00,817.00,0.00,2023
09/02/2023,,Reservation,HMM22DYF9T,08/31/2023,08/31/2023,09/03/2023,3,Guest 029,Top Floor Ocean View | 1BR Apt,,,USD,237.65,,7.35,,30.00,245.00,0.00,2023
08/30/2023,08/31/2023,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 3836767605,USD,,1316.33,,,,,,
08/30/2023,,Reservation,HMYCMHMMEB,08/19/2023,08/21/2023,09/12/2023,22,Guest 409,Luxury City Center - High-rise | 1BR Apt,,,USD,821.90,,25.42,,19.29,847.32,0.00,2023
08/30/2023,,Reservation,HMPRNFR8RD,08/24/2023,08/27/2023,09/03/2023,7,Guest 410,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,494.43,,15.29,,35.00,509.72,0.00,2023
08/28/2023,08/28/2023,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 8445219951,USD,,1127.14,,,,,,
08/28/2023,,Reservation,HMWM5FDJ2C,08/17/2023,08/25/2023,08/31/2023,6,Guest 411,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,813.83,,25.17,,50.00,839.00,0.00,2023
08/28/2023,,Reservation,HM3EX2NB8H,08/25/2023,08/26/2023,08/31/2023,5,Guest 029,Modern City Getaway | Spacious 1BR Apt,,,USD,313.31,,9.69,,35.00,323.00,0.00,2023
08/23/2023,08/24/2023,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 4207809369,USD,,1395.87,,,,,,
08/23/2023,,Reservation,HMFKPYTXAQ,07/13/2023,08/21/2023,08/25/2023,4,Guest 412,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,726.53,,22.47,,50.00,749.00,0.00,2023
08/23/2023,,Reservation,HMYCMHMMEB,08/19/2023,08/21/2023,09/12/2023,22,Guest 409,Luxury City Center - High-rise | 1BR Apt,,,USD,669.34,,20.70,,15.71,690.04,0.00,2023
08/22/2023,08/22/2023,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 0782641100,USD,,1833.53,,,,,,
08/22/2023,,Reservation,HMBR382JBZ,08/16/2023,08/17/2023,08/19/2023,2,Guest 413,Modern City Getaway | Spacious 1BR Apt,,,USD,132.89,,4.11,,35.00,137.00,0.00,2023
08/22/2023,,Reservation,HM4CNABPAR,08/08/2023,08/18/2023,08/20/2023,2,Guest 414,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,300.70,,9.30,,40.00,310.00,0.00,2023
08/22/2023,,Reservation,HMB4N5SJWB,08/16/2023,08/19/2023,08/21/2023,2,Guest 102,Luxury City Center - High-rise | 1BR Apt,,,USD,162.96,,5.04,,35.00,168.00,0.00,2023
08/22/2023,,Reservation,HMCTWN5MH5,07/25/2023,08/20/2023,08/27/2023,7,Guest 410,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,522.09,,16.15,,35.00,538.24,0.00,2023
08/22/2023,,Reservation,HM8EDCFTMC,07/28/2023,08/20/2023,08/26/2023,6,Guest 415,Top Floor Ocean View | 1BR Apt,,,USD,331.74,,10.26,,30.00,342.00,0.00,2023
08/22/2023,,Reservation,HMFCC3BDEW,08/14/2023,08/20/2023,08/26/2023,6,Guest 416,Modern City Getaway | Spacious 1BR Apt,,,USD,383.15,,11.85,,35.00,395.00,0.00,2023
08/18/2023,08/21/2023,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 7017634404,USD,,1009.88,,,,,,
08/18/2023,,Reservation,HMFWMD8SNJ,08/12/2023,08/12/2023,08/14/2023,2,Guest 417,Modern City Getaway | Spacious 1BR Apt,,,USD,140.65,,4.35,,35.00,145.00,0.00,2023
08/18/2023,,Reservation,HM8DX2WPQC,07/10/2023,07/13/2023,08/16/2023,34,Guest 418,Luxury City Center - High-rise | 1BR Apt,,,USD,193.46,,5.98,,3.18,199.44,0.00,2023
08/18/2023,,Reservation,HMQBP8PZEN,05/22/2023,08/13/2023,08/15/2023,2,Guest 419,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,311.37,,9.63,,40.00,321.00,0.00,2023
08/18/2023,,Resolution Adjustment,HMQBP8PZEN,,08/13/2023,08/15/2023,2,Guest 419,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,Resolution adjustment for resolution 30418556,,USD,-140.00,,,,,-140.00,,2023
08/18/2023,,Reservation,HM23S24AE3,08/14/2023,08/15/2023,08/17/2023,2,Guest 420,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,273.54,,8.46,,40.00,282.00,0.00,2023
08/18/2023,,Reservation,HMNFDEPXTX,07/25/2023,08/16/2023,08/20/2023,4,Guest 421,Top Floor Ocean View | 1BR Apt,,,USD,230.86,,7.14,,30.00,238.00,0.00,2023
08/12/2023,08/14/2023,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 6040191135,USD,,1336.66,,,,,,
08/12/2023,,Reservation,HME3NE5DAQ,08/03/2023,08/08/2023,08/19/2023,11,Guest 422,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,795.40,,24.60,,35.00,820.00,0.00,2023
08/12/2023,,Reservation,HMZK3RACPQ,07/23/2023,08/10/2023,08/13/2023,3,Guest 423,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,541.26,,16.74,,50.00,558.00,0.00,2023
08/07/2023,08/07/2023,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 4547592301,USD,,1437.26,,,,,,
08/07/2023,,Reservation,HMF8M2BZXZ,07/17/2023,08/03/2023,08/10/2023,7,Guest 220,Modern City Getaway | Spacious 1BR Apt,,,USD,444.41,,13.74,,35.00,458.15,0.00,2023
08/07/2023,,Reservation,HM8RZBBHXB,06/20/2023,08/04/2023,08/07/2023,3,Guest 424,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,546.11,,16.89,,50.00,563.00,0.00,2023
08/07/2023,,Reservation,HMBKMMWTF2,07/29/2023,08/05/2023,08/14/2023,9,Guest 425,Top Floor Ocean View | 1BR Apt,,,USD,446.74,,13.82,,30.00,460.56,0.00,2023
08/03/2023,08/04/2023,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 2236767366,USD,,1065.06,,,,,,
08/03/2023,,Reservation,HMFZBSY5SD,07/27/2023,07/28/2023,08/04/2023,7,Guest 426,Top Floor Ocean View | 1BR Apt,,,USD,368.60,,11.40,,30.00,380.00,0.00,2023
08/03/2023,,Reservation,HMDPASNNDH,07/24/2023,07/29/2023,08/02/2023,4,Guest 427,Modern City Getaway | Spacious 1BR Apt,,,USD,222.13,,6.87,,27.26,229.00,0.00,2023
08/03/2023,,Reservation,HMDPASNNDH,07/24/2023,07/29/2023,08/02/2023,4,Guest 427,Modern City Getaway | Spacious 1BR Apt,,,USD,63.05,,1.95,,7.74,65.00,0.00,2023
08/03/2023,,Reservation,HM45RY8Z8T,07/26/2023,08/01/2023,08/04/2023,3,Guest 428,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,411.28,,12.72,,50.00,424.00,0.00,2023
07/27/2023,07/28/2023,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 5285086070,USD,,1774.53,,,,,,
07/27/2023,,Resolution Adjustment,HMJ4DHMWQD,,07/21/2023,07/28/2023,7,Guest 387,Top Floor Ocean View | 1BR Apt,Resolution adjustment for resolution 30200903,,USD,-112.00,,,,,-112.00,,2023
07/27/2023,,Reservation,HMZRKTA93F,07/05/2023,07/23/2023,08/03/2023,11,Guest 376,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,745.19,,23.05,,35.00,768.24,0.00,2023
07/27/2023,,Reservation,HMX2BK5RNZ,07/20/2023,07/24/2023,07/27/2023,3,Guest 429,Modern City Getaway | Spacious 1BR Apt,,,USD,185.27,,5.73,,35.00,191.00,0.81,2023
07/27/2023,,Reservation,HMYCQAYW94,05/08/2023,07/25/2023,08/01/2023,7,Guest 430,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,956.07,,29.57,,50.00,985.64,0.00,2023
07/23/2023,07/24/2023,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 7335282512,USD,,1561.12,,,,,,
07/23/2023,,Reservation,HM9TN3JEHK,07/05/2023,07/15/2023,07/19/2023,4,Guest 431,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,66.93,,2.07,,7.62,69.00,0.00,2023
07/23/2023,,Reservation,HMZSWHBS35,07/13/2023,07/16/2023,07/19/2023,3,Guest 432,Modern City Getaway | Spacious 1BR Apt,,,USD,194.00,,6.00,,35.00,200.00,0.00,2023
07/23/2023,,Reservation,HMZSTRJTDM,07/11/2023,07/19/2023,07/22/2023,3,Guest 433,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,234.74,,7.26,,35.00,242.00,0.00,2023
07/23/2023,,Reservation,HMKHT2AAY4,07/18/2023,07/19/2023,07/21/2023,2,Guest 434,Top Floor Ocean View | 1BR Apt,,,USD,133.86,,4.14,,30.00,138.00,0.00,2023
07/23/2023,,Reservation,HMPCWYZT2Q,07/13/2023,07/20/2023,07/23/2023,3,Guest 435,Modern City Getaway | Spacious 1BR Apt,,,USD,211.46,,6.54,,35.00,218.00,0.00,2023
07/23/2023,,Reservation,HMJ4DHMWQD,07/18/2023,07/21/2023,07/28/2023,7,Guest 387,Top Floor Ocean View | 1BR Apt,,,USD,403.91,,12.49,,30.00,416.40,0.00,2023
07/23/2023,,Reservation,HM4ACFNAR4,07/20/2023,07/21/2023,07/23/2023,2,Guest 436,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,316.22,,9.78,,40.00,326.00,0.00,2023
07/17/2023,07/17/2023,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 3007647530,USD,,1080.58,,,,,,
07/17/2023,,Reservation,HM9TN3JEHK,07/05/2023,07/15/2023,07/19/2023,4,Guest 431,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,240.56,,7.44,,27.38,248.00,0.00,2023
07/17/2023,,Reservation,HM2TEK4KF8,07/15/2023,07/15/2023,07/19/2023,4,Guest 434,Top Floor Ocean View | 1BR Apt,,,USD,226.98,,7.02,,30.00,234.00,0.00,2023
07/17/2023,,Reservation,HMT9SJC9RM,04/27/2023,07/15/2023,07/19/2023,4,Guest 437,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,613.04,,18.96,,50.00,632.00,0.00,2023
07/15/2023,07/17/2023,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 2917676626,USD,,1934.72,,,,,,
07/15/2023,,Reservation,HM8DX2WPQC,07/10/2023,07/13/2023,08/16/2023,34,Guest 418,Luxury City Center - High-rise | 1BR Apt,,,USD,1934.72,,59.84,,31.82,1994.56,0.00,2023
07/14/2023,07/17/2023,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 2136822870,USD,,1297.86,,,,,,
07/14/2023,,Reservation,HMSRW2MD3X,07/08/2023,07/09/2023,07/13/2023,4,Guest 244,Luxury City Center - High-rise | 1BR Apt,,,USD,301.67,,9.33,,35.00,311.00,0.00,2023
07/14/2023,,Reservation,HMXZBM9REQ,07/09/2023,07/10/2023,07/12/2023,2,Guest 438,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,291.00,,9.00,,40.00,300.00,0.00,2023
07/14/2023,,Reservation,HMEFA3T5HS,07/04/2023,07/12/2023,07/15/2023,3,Guest 439,Modern City Getaway | Spacious 1BR Apt,,,USD,211.46,,6.54,,35.00,218.00,0.00,2023
07/14/2023,,Reservation,HMSAS542AE,07/10/2023,07/12/2023,07/15/2023,3,Guest 375,Top Floor Ocean View | 1BR Apt,,,USD,197.88,,6.12,,30.00,204.00,0.00,2023
07/14/2023,,Reservation,HMP2C3XKDY,06/06/2023,07/12/2023,07/14/2023,2,Guest 440,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,295.85,,9.15,,40.00,305.00,0.00,2023
07/10/2023,07/10/2023,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 7544392695,USD,,1877.50,,,,,,
07/10/2023,,Reservation,HMNQEZ9PB8,06/30/2023,07/01/2023,07/09/2023,8,Guest 441,Luxury City Center - High-rise | 1BR Apt,,,USD,90.64,,2.80,,5.97,93.44,0.00,2023
07/10/2023,,Reservation,HMTMWEAQJM,07/04/2023,07/05/2023,07/08/2023,3,Guest 442,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,397.70,,12.30,,50.00,410.00,0.00,2023
07/10/2023,,Reservation,HMCPYNPNYC,07/04/2023,07/05/2023,07/08/2023,3,Guest 443,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,161.02,,4.98,,24.31,166.00,0.00,2023
07/10/2023,,Reservation,HMCPYNPNYC,07/04/2023,07/05/2023,07/08/2023,3,Guest 443,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,70.81,,2.19,,10.69,73.00,0.00,2023
07/10/2023,,Reservation,HMFQCKAF3M,06/19/2023,07/07/2023,07/10/2023,3,Guest 444,Modern City Getaway | Spacious 1BR Apt,,,USD,210.49,,6.51,,35.00,217.00,0.00,2023
07/10/2023,,Reservation,HMTWMRKDS8,07/08/2023,07/08/2023,07/10/2023,2,Guest 445,Top Floor Ocean View | 1BR Apt,,,USD,126.10,,3.90,,30.00,130.00,0.00,2023
07/10/2023,,Reservation,HMATF3RHE5,06/11/2023,07/08/2023,07/10/2023,2,Guest 446,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,308.46,,9.54,,40.00,318.00,0.00,2023
07/10/2023,,Reservation,HM93XZ3MN8,06/28/2023,07/08/2023,07/15/2023,7,Guest 447,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,512.28,,15.84,,35.00,528.12,0.00,2023
07/06/2023,07/07/2023,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 5238179912,USD,,1669.37,,,,,,
07/06/2023,,Reservation,HMBWT49H5S,03/20/2023,03/23/2023,03/28/2023,5,Guest 448,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,426.80,,13.20,,35.00,440.00,0.00,2023
07/06/2023,,Reservation,HMYP3S5WEE,03/25/2023,03/25/2023,03/26/2023,1,Guest 449,Top Floor Ocean View | 1BR Apt,,,USD,86.33,,2.67,,30.00,89.00,0.00,2023
07/06/2023,,Reservation,HM3RS4XJ32,03/28/2023,03/28/2023,03/31/2023,3,Guest 450,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,226.01,,6.99,,35.00,233.00,0.00,2023
07/06/2023,,Reservation,HMST43XJY5,03/25/2023,03/29/2023,03/31/2023,2,Guest 451,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,291.00,,9.00,,40.00,300.00,0.00,2023
07/06/2023,,Reservation,HMNQEZ9PB8,06/30/2023,07/01/2023,07/09/2023,8,Guest 441,Luxury City Center - High-rise | 1BR Apt,,,USD,135.80,,4.20,,8.95,140.00,0.00,2023
07/06/2023,,Reservation,HMNQEZ9PB8,06/30/2023,07/01/2023,07/09/2023,8,Guest 441,Luxury City Center - High-rise | 1BR Apt,,,USD,66.93,,2.07,,4.41,69.00,0.00,2023
07/06/2023,,Reservation,HMYC58QPDD,07/03/2023,07/03/2023,07/05/2023,2,Guest 452,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,271.60,,8.40,,40.00,280.00,0.00,2023
07/06/2023,,Reservation,HMS8A9AXBK,07/02/2023,07/03/2023,07/05/2023,2,Guest 453,Top Floor Ocean View | 1BR Apt,,,USD,164.90,,5.10,,30.00,170.00,0.00,2023
07/04/2023,07/05/2023,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 0933202293,USD,,1004.58,,,,,,
07/04/2023,,Resolution Adjustment,HMDN4RA5WS,,07/01/2023,07/05/2023,4,Guest 410,Delightful Piantini | Spacious 11th Floor 1BR Apt,Resolution adjustment for resolution 29994490,,USD,-76.00,,,,,-76.00,,2023
07/04/2023,,Reservation,HMDN4RA5WS,06/02/2023,07/01/2023,07/05/2023,4,Guest 410,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,328.83,,10.17,,35.00,339.00,0.00,2023
07/04/2023,,Reservation,HM9DNTFART,06/23/2023,07/01/2023,07/03/2023,2,Guest 454,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,291.00,,9.00,,40.00,300.00,0.00,2023
07/04/2023,,Reservation,HMNQEZ9PB8,06/30/2023,07/01/2023,07/09/2023,8,Guest 441,Luxury City Center - High-rise | 1BR Apt,,,USD,237.65,,7.35,,15.66,245.00,0.00,2023
07/04/2023,,Reservation,HMWN5QSKCK,05/14/2023,07/02/2023,07/05/2023,3,Guest 444,Modern City Getaway | Spacious 1BR Apt,,,USD,223.10,,6.90,,35.00,230.00,0.00,2023
07/02/2023,07/03/2023,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 7272398670,USD,,1008.33,,,,,,
07/02/2023,,Reservation,HMJT3BB8Q9,06/24/2023,06/24/2023,06/27/2023,3,Guest 455,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,257.05,,7.95,,35.00,265.00,0.00,2023
07/02/2023,,Reservation,HMWDDTSNCQ,04/23/2023,06/26/2023,06/30/2023,4,Guest 456,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,582.00,,18.00,,50.00,600.00,0.00,2023
07/02/2023,,Adjustment,HMMEWWZAWP,06/11/2023,06/23/2023,06/30/2023,7,Guest 387,Top Floor Ocean View | 1BR Apt,,,USD,-173.13,,-5.36,,-11.63,,0.00,2023
07/02/2023,,Reservation,HMTC9K9DY5,06/26/2023,06/29/2023,07/01/2023,2,Guest 457,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,182.36,,5.64,,30.00,188.00,0.00,2023
07/02/2023,,Reservation,HM4YNXXSYF,06/27/2023,06/30/2023,07/02/2023,2,Guest 453,Modern City Getaway | Spacious 1BR Apt,,,USD,160.05,,4.95,,35.00,165.00,0.00,2023
06/25/2023,06/26/2023,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 9503340801,USD,,1125.62,,,,,,
06/25/2023,,Reservation,HMQN2WXEZ2,06/21/2023,06/21/2023,06/30/2023,9,Guest 453,Modern City Getaway | Spacious 1BR Apt,,,USD,505.75,,15.64,,35.00,521.39,0.00,2023
06/25/2023,,Reservation,HMMEWWZAWP,06/11/2023,06/23/2023,06/30/2023,7,Guest 387,Top Floor Ocean View | 1BR Apt,,,USD,619.87,,19.18,,41.63,639.05,0.00,2023
06/21/2023,06/21/2023,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 0215755797,USD,,1165.31,,,,,,
06/21/2023,,Reservation,HM9XYKMXXH,06/07/2023,06/12/2023,06/26/2023,14,Guest 458,Luxury City Center - High-rise | 1BR Apt,,,USD,520.26,,16.09,,18.23,536.35,0.00,2023
06/21/2023,,Reservation,HMZ8FFHD85,06/06/2023,06/19/2023,06/25/2023,6,Guest 459,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,645.05,,19.95,,0.00,665.00,0.00,2023
06/18/2023,06/19/2023,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 6037517795,USD,,1424.93,,,,,,
06/18/2023,,Reservation,HM5CKCFPHS,06/15/2023,06/15/2023,06/18/2023,3,Guest 460,Modern City Getaway | Spacious 1BR Apt,,,USD,214.37,,6.63,,35.00,221.00,0.00,2023
06/18/2023,,Reservation,HMWQHXAW4Q,05/15/2023,06/15/2023,06/18/2023,3,Guest 461,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,463.66,,14.34,,50.00,478.00,0.00,2023
06/18/2023,,Reservation,HMRAJ2PHF5,06/15/2023,06/15/2023,06/18/2023,3,Guest 462,Top Floor Ocean View | 1BR Apt,,,USD,169.75,,5.25,,30.00,175.00,0.00,2023
06/18/2023,,Reservation,HM3FN4QREX,05/21/2023,06/16/2023,06/24/2023,8,Guest 463,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,577.15,,17.85,,35.00,595.00,0.00,2023
06/14/2023,06/15/2023,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 6169395302,USD,,1581.94,,,,,,
06/14/2023,,Reservation,HM4Y8DEC4P,06/02/2023,06/09/2023,06/13/2023,4,Guest 464,Modern City Getaway | Spacious 1BR Apt,,,USD,274.51,,8.49,,35.00,283.00,0.00,2023
